timestamp;MAC;subcarrier;amplitude;phase;RSSI;frame_control
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;36;419.8690271978;-0.3729877218;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;37;431.1299108158;-1.8698068545;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;38;432.6950427264;2.8893271239;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;39;414.0048308897;1.2918330979;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;40;512.2538433238;-0.2364561422;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;41;629.9015796138;-1.6821548101;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;42;708.0451962975;3.1302936994;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;43;796.7414888155;1.8102955927;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;44;819.3784229524;0.5226277835;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;45;813.1838660475;-0.7801808194;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;46;827.5651031792;-2.0863453343;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;47;795.7700672933;2.9017952912;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;48;662.1933252457;1.5466318470;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;49;591.8048664889;0.2527653910;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;50;593.1652383611;-1.0618966126;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;51;531.7452397530;-2.5692382250;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;52;516.6139758079;2.2216530908;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;53;527.1403987554;0.8216239194;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;54;501.8655198357;-0.5100015348;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;55;599.3680004805;-1.7570666912;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;56;700.0321421192;-3.0872827373;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;57;671.1497597407;1.8284233938;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;58;660.4755862256;0.7746919344;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;59;681.2760086778;-0.4413269567;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;60;615.2633582459;-1.6000562664;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;61;547.7271218408;-2.8793437856;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;62;349.4681673629;2.1524498093;-74.0000000000;148
2024-06-29 07:41:12:277131;f0:c8:14:e5:cc:a7;63;275.1381471189;0.7622660435;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;0;3252.5782081297;2.8730485766;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;1;289.8499611868;0.2332637179;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;2;330.0060605504;0.0060605319;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;3;408.6477700906;0.0563129479;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;4;403.4017848250;0.0446353462;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;5;394.0050761094;-0.0050760985;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;6;324.5997535427;-0.1266476921;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;7;353.6382332271;-0.6287962864;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;8;299.8616347584;-1.3727467448;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;9;373.0656778638;-1.5520317735;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;10;481.6897341651;-1.7376514872;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;11;606.8475920690;-1.8069822509;-74.0000000000;148
