timestamp;MAC;subcarrier;amplitude;phase;RSSI;frame_control
2024-06-29 07:42:08:738936;f0:c8:14:e5:cc:a7;61;611.0728270836;2.3353641702;-74.0000000000;148
2024-06-29 07:42:08:738936;f0:c8:14:e5:cc:a7;62;503.0397598600;1.3706717289;-74.0000000000;148
2024-06-29 07:42:08:738936;f0:c8:14:e5:cc:a7;63;346.0000000000;0.0000000000;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;0;3252.5782081297;2.8730485766;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;1;277.0270744891;1.2399136062;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;2;280.4175458134;0.5771227163;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;3;283.4519359609;-0.5870241303;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;4;272.2590678012;-0.7983844463;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;5;259.2778432493;-1.6170952627;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;6;286.4000698324;-2.7811873301;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;7;260.4150533283;2.5088438186;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;8;358.9665722599;1.3346012216;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;9;452.8664262230;0.4280894804;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;10;473.2293312972;-0.3471461630;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;11;593.5065290290;-1.0506052808;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;12;639.3809506077;-1.6365321978;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;13;745.5575095189;-2.5431737601;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;14;647.3739259501;3.1076026582;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;15;649.3874036351;2.4740665934;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;16;656.7876369117;1.7036497003;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;17;640.4100249059;0.9775967150;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;18;640.4100249059;0.9775967150;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;19;593.6000336927;-0.6431641816;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;20;495.0252518812;-1.4146145296;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;21;523.0544904692;-2.0028035149;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;22;482.4209779850;-3.0648207623;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;23;459.4605532578;2.4301335279;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;24;387.0878453271;1.4958076712;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;25;327.5622078323;0.7530120827;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;26;374.5931125902;-0.1177325748;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;27;324.2051819450;-1.1582092692;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;28;11265.0000000000;0.0000000000;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;29;37739.1671344241;-2.0966735131;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;30;4.0000000000;0.0000000000;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;31;3323.4808559701;-1.3601232941;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;32;3234.3778381630;-0.3221416377;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;33;5224.1418434036;-1.7678915638;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;34;5970.2095440612;2.1106987640;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;35;7798.9456338662;-1.9758059681;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;36;270.7951255100;-2.6366462262;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;37;287.6056327682;2.4918329339;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;38;334.5340042507;1.4749944010;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;39;526.5985187978;0.2592568268;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;40;545.4557727259;-0.6292006536;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;41;754.7880497199;-1.4365813395;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;42;893.1074963295;-2.4362454564;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;43;543.5264482985;-3.0124453635;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;44;1079.3340539425;2.4612085937;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;45;914.1580826093;1.5893937448;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;46;805.2887680826;0.8240432372;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;47;780.2313759392;0.0243541582;-74.0000000000;148
