1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,330.3789644955254,522.5987003224001,636.0318461153095,737.6667481792741,790.7483979573046,833.7989619194065,921.7066883144547,886.9128703104385,962.8074743816778,981.0878441825103,987.6442530003895,944.8949403015139,918.5816483835279,925.9972929464341,894.0969351567041,860.4462811881746,797.8077256671099,806.7879887210655,764.1972808226017,740.8127192251366,660.9593093574484,695.9489929314545,675.3264916688053,676.2884305134656,668.2537973863805,688.2119047152854,246.8811843712507,241.0601084348467,167.52615032452738,237.39688770720923,242.84280430828824,199.67957706020536,228.65055394662133,221.86063511426693,259.65559477275764,229.960632323254,207.52875178754107,222.7021295078018,209.87940094671785,299.03806544250824,320.5359056342561,354.25546125213816,367.4021759235121,357.6154067356256,380.3292966784036,409.7060410066332,482.8572978584778,581.2777498584445,565.5381942295204,491.04182574294555,412.0126283854617,286.5880794282778,18.582641589829812,18.148737050247824,18.216107047845423,18.257905859943023,18.25735659704062,18.23804434883822,18.155160256035817,18.304995099033416,18.370841085131012,18.403552300928613,18.420451302046622,18.431268325544224,18.45056421284182,18.492860766539422,18.547093258937018,18.557377902434617,18.614417040032215,18.675626367029814,18.74718714612741,18.79592980114542,18.73237100264302,18.809325140540622,18.80420267363822,18.784939878035814,18.742899684133416,18.692976314331013,21.239630989328614,21.40229437992621,21.382236034623805,21.251600184621406,21.491291446319003,21.016624800937016,21.143181138734615,21.15826266413221,20.69574077482981,20.75745165922741,20.079431305025008,20.834206410522604,19.475698627140616,19.138818411538217,19.293889256435815,19.040531620433413,19.16283533353101,19.153645110828606,19.05715171254662,19.173606896244223,19.090569311941813,19.03378177923942,19.030146647837014,18.906891987834612,19.004797765332206,18.582641589829812
1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,345.9174513483613,509.2097793616848,623.0046377262017,723.3942808217195,748.5407544016774,772.046143715808,831.0902516026583,805.1801429366143,872.026754945391,889.9475849215548,895.1271776110716,867.8319049620507,843.5488198934597,842.0465096821544,816.3162341988442,786.8866470536401,758.5054529875267,756.5822474575461,729.9380569799644,705.300595299712,626.660789225069,654.7061890526203,653.1650818092701,645.192648434852,643.2725388730037,645.8596149069232,292.53584987497464,284.50322255865007,247.28208084554848,289.1470004158106,304.0171766663899,269.13204755880815,267.69646259402344,286.2238660187103,245.1642187833901,268.6810416956352,274.73450839886993,277.39088902881923,257.2961988661877,317.70619375853374,335.7731658511194,377.5209723001439,401.1326725335127,399.05057491548774,409.82787152773005,415.56672014792144,488.18042349535955,553.6983339745427,522.2735473277456,468.75017337537986,398.3205744689708,267.8214378030773,0.6793460320057693,0.3228533372155732,0.46707087932537716,0.485830997235181,0.492831300144985,0.500926155954789,0.6191775109645928,0.6459511980743967,0.7258970156842007,0.8006929276940046,0.9066495013038086,1.059729604713612,1.1717694251234163,1.2737263020332201,1.296239320943024,1.3463585302528278,1.4175256140626318,1.525004462372436,1.6656978579822397,1.7132631623920438,1.9112021049018475,1.8112503135116516,1.8281434936214551,1.7839882390312591,1.7332525235410632,1.6925007301508672,1.896889882460671,2.149663450070475,2.322153953880279,2.2803757604900827,2.1781686373998865,1.9361712626096907,1.113841021119495,1.1524324439292988,1.1987424236391027,1.2212298543489064,1.2203076889587106,1.2465149355685141,0.9128875230783183,0.6571668947881223,0.7312504907979261,0.59380179540773,0.550713146517534,0.5966321856273381,0.7770896371371415,0.9934765109469458,0.8874140029567495,0.8875164675665538,0.8078415694763573,0.8491646563861616,1.0687936647959653,0.6793460320057695
1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,289.06829610347336,450.350187447129,375.88545516921204,401.97152994957514,407.7244536554805,424.73734273753143,510.84685175695995,521.4153282361013,604.3897394139157,649.5878175638727,621.9957517461536,656.9037086164694,702.8136295297217,650.0385686871556,657.2982278566552,615.9434449611387,613.6783192480672,647.0305799697758,623.4126293929979,601.6999010154095,534.3655143951622,522.7824771498518,468.75966020633956,431.0447565645211,414.88195683943616,463.49982359583066,243.82459299323273,294.4857007661815,309.50189267080077,334.0257901753281,403.74244085851143,425.71232316340894,347.31954387407905,340.74122188736504,210.09323408849667,243.90120099813635,244.7124028261587,253.87730948362355,334.5536111644541,283.8120438622977,294.8552529225377,286.0612471063892,251.84588394074254,226.3980827142874,229.94854155860642,180.0681524908504,184.9091598256437,246.91515263055683,270.25308814715214,270.3228896033645,377.7835006882317,233.24651544934656,31.985128230068966,31.018181886463402,30.739218196578253,30.29982912337269,30.212996715167126,29.719047804861564,29.547006115676417,29.40135174487085,29.14613034036529,29.063233696059726,28.829442427254165,28.482274679969013,28.32399376876345,28.111270542057888,27.79408670535232,27.58024437494676,27.20143221956161,26.99676980065605,26.829564508950487,26.568554333044922,26.444535476339357,26.17811595135421,25.884237295048646,25.505140624243083,25.15678887693752,24.96908249133196,25.335173029826393,24.94229784494124,24.929194572635684,24.47313293153012,24.35975198182455,23.892241049039406,23.740551376133844,23.722111717028277,23.388163897122716,22.811759111217157,22.576197550432006,22.077074992326438,22.102711393720874,22.053456660915316,21.569527116009752,21.692355437424602,22.20708883641904,22.04448954041348,22.87667608240791,23.30103020900235,24.760822969396784,28.74145500017081,29.349731283565248,28.9455769753801,28.832240206974532,31.985128230068973
1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,376.3203319952968,428.48857172079687,515.7829022089975,622.9961715231696,594.5672644819546,603.9736420077807,528.9611371709045,569.5335231425494,577.71277914595,622.5005222691404,622.128742378064,659.1783335386438,655.3419596943102,604.9372671105891,591.7640090982457,579.2646796473226,619.6993497064535,544.9410979235228,569.518398076562,566.5218699711022,495.2791437792877,502.53689905402626,563.4682697656624,541.7639303526453,569.136386257241,496.01315830232596,589.2084456795541,445.758644127164,464.8502630647259,416.35180501053964,460.9253865687026,477.18753152545474,581.2613444523372,601.3419205060351,546.8745471176328,489.52875286682234,467.52357063028865,420.25378975745906,369.99944447097056,363.9812844975549,377.07305950888997,441.4863896231975,499.6277302510205,524.6650585808943,477.2647421220068,441.83420337639683,502.9542872255026,477.7669408626862,399.1162154312182,426.6563339987746,382.06126444840396,221.69930643792017,18.882362465355907,18.292944468687644,18.33725991209897,18.33330852871029,18.317808819321616,18.24722533883294,18.337754656944263,18.376408008355586,18.48586626526691,18.35524753539865,18.421271937409973,18.410586250221296,18.56900826113262,18.533468822143945,18.69970303365527,18.73912578626659,18.886886467077915,18.848037053489236,18.923484971320974,18.985445074232302,19.041513718643625,19.097490769854947,19.065219873666273,19.079175654177593,18.995911742588916,18.817990256000243,20.044081609211567,20.07520670062289,19.89801716485463,19.836580770965952,19.602724860077277,19.7968241484886,19.642950049899923,19.825088194311245,19.71701017032257,19.852707755033897,19.752024280065633,19.735191316476957,19.46338358198828,19.582964369099603,19.62901841511093,19.67450468012225,19.518175571333575,19.4983100553449,19.534756243676636,19.36510973318796,19.38036541539928,19.344931588410606,19.384148583721927,19.14319016193326,18.89390550094458,18.882362465355907
1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,331.9281225703934,440.0958827034503,476.4935345610772,546.5270220613146,557.8972131397006,585.4299921221425,629.4510782901773,648.4167338399195,666.537175984015,695.6899350215301,669.4118858202712,679.6186647060657,679.4905530087109,648.4174489890298,632.0190139915524,611.5095200032952,526.6880960360643,450.51544433275865,352.2237554986865,325.72140257343625,407.07247064257257,377.6300985954624,383.30150074659275,400.43621559905165,427.56728760666454,397.3401397136859,269.06792148270796,267.9339388217066,271.2624985647459,303.3035057037612,350.27268379071444,386.9020457067839,403.8657475248456,442.0550767121269,428.194459584951,397.9372497745262,357.9950801821086,358.5367101894891,348.732596874912,352.0769746527765,352.34891179674815,379.9826917344856,405.2932797597945,400.02426019367033,377.9440840277217,480.2905187355624,511.47132715536213,574.3389790671968,592.7915995835087,568.0157516957993,497.54118895052403,242.59414833488057,39.96032638530078,39.67509941395832,39.73324472143628,39.63918136389382,39.58692919585136,39.561525974608905,39.54188164938686,39.5194245004444,39.510903050501945,39.48595358525949,39.492315631937444,39.48331803329498,39.50022449955253,39.560794896810066,39.65188993058803,39.78555571334556,39.866878854903106,39.934615911460654,39.7562898119386,38.842505599196144,39.25860518725369,38.07269689623165,37.908318789489186,37.987266241746724,37.91627692310427,37.936682579982225,41.791306197519354,41.67600125339731,41.51144812925485,41.12333106411239,40.93617406196993,41.133119227247896,40.86772737830543,40.91296684476297,41.000154867620516,41.04932853519848,41.06216661405601,41.00848748731355,40.9102173776711,40.78467758764906,40.65659928980659,40.550475199064145,40.381601927842105,40.31726012079964,40.15774800575718,40.296487516014714,40.081408893992666,40.09795941275022,40.195415092407764,40.298710458665305,40.422727518343244,39.96032638530078
1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,317.66424235701487,436.0735050636294,472.23332039759197,533.6230107682868,561.7569241596107,599.1036359611852,500.39184512440954,691.5736257444208,708.333801592499,728.2625248967802,692.6059333944372,684.9277000461958,680.0901432133602,666.0287804664124,640.9116105461427,621.2067962331822,523.8153509284338,469.8640545943346,498.910399343579,568.560283048615,457.96124889940705,489.7166287192411,474.1139916006762,469.3669214834288,489.2402712141087,439.2784268536752,126.82438765262117,180.3931242835948,199.01399691692077,253.99683590550188,306.02864022316516,341.25179069945324,341.3115161838641,272.32766594009786,225.31639240345135,272.8045945977966,330.655956017705,350.3710578927793,343.4478213616651,360.3003619946929,354.0983530136567,371.72319016972,400.4109520026624,409.00354326695464,401.4970396243944,398.96419285494204,443.63926299921957,462.4145899321436,470.9670285481702,414.19368344076184,348.6044291782114,251.40914949065808,12.775378502642806,12.558902015757296,12.578192331151373,12.56028718034545,12.572667089839527,12.632022527433604,12.837578768127681,12.840233880021758,12.961965704915833,13.060176222709911,13.142586806703989,13.170896461898066,13.144617819692144,13.099613332706634,13.09612589300071,13.120868667494786,13.163297975188865,13.195055434182942,13.242287927777019,13.238830007471096,13.297782917865172,13.06891226475925,12.989545266153327,12.916121432847403,12.83647537464148,12.761195754955972,15.557416702929634,14.630151026523713,14.113863094338202,13.870978628632278,13.814381800826357,13.763810362420434,13.856867032414511,13.578895303208588,13.320395231602665,13.158948482196744,13.13654968139082,13.090041589084896,13.110893619499388,13.150109351393462,13.23062776058754,13.27095960368162,13.318355952575695,13.37197408516977,13.39684892876385,13.507701871557925,13.300047539252,13.266591097746081,13.270025627540155,13.263249466834234,13.290103860248726,12.775378502642804
1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,325.71912397246734,417.4450933144471,487.5176966427701,558.430825534328,581.9602188842965,617.9086102001414,640.9471018819855,697.4183600107268,698.9567585759,716.3514520055855,684.4658655818853,668.0496536556853,657.12057872838,601.5179009915464,621.7121636817801,608.4318587900887,620.2840261157276,634.9464020551478,593.7761783196942,545.3968474306623,542.9146795086348,477.13963013765687,485.1029599061079,498.8234603510857,479.87573988025696,420.5494989405319,121.97017943186167,167.26385061280536,234.76265414019883,267.7826486032306,331.36863675221406,342.2804371746115,370.3682743315857,349.1924842784764,341.07643606289486,339.35508042759363,357.7717493934505,382.8822240611462,354.13312005292204,381.387374367155,374.5815134370692,401.6872175602705,387.95558611545925,368.78284333915803,488.81060663792465,497.83718588150646,486.7139794643678,496.34305562971133,495.72075203525645,426.07561847114494,417.7766547496691,249.15615737592682,31.56127797288031,31.123191775670424,31.11352495836054,31.202750952850653,31.305445805361185,31.4110997084513,31.550111970341415,31.64423323853153,31.656842750721644,31.65864483943217,31.684345586722287,31.802240926512404,31.90463862100252,31.99722604829263,32.10943454428275,32.06010165709327,31.97077504518339,32.00343586407351,32.018999586163616,31.999230108353736,32.08400566226426,32.08514498465438,32.028273005344495,31.95689149313461,31.911595813224725,31.930490540035255,30.37426245562537,30.40823758111548,30.5595585729056,30.503493857916126,30.438004220406242,30.56887155649636,30.35277798908647,30.351917269276584,30.535075881887117,30.54589293967723,30.606949394467343,30.77190222515746,30.731091264847578,30.768420134358102,30.893982360148215,30.88917096863834,31.003316048028452,31.062730614418562,31.092032414329097,31.37214621241921,31.300011147909323,31.39855097149944,31.56093564108955,31.500180379379664,31.662432303390197,31.561277972880312
1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,320.6360716115517,404.16503257749764,474.21949092973125,543.1806217138122,556.777890296172,587.4749054340795,642.1171432619614,646.0978027613677,662.2441172667342,680.4881628067693,654.4827789014925,638.2015623539481,619.5599350766603,629.067364413048,581.9326540997079,573.3110863287266,622.9434769981683,659.1563106059442,624.9293301464862,519.6165723916633,557.0931133773962,584.0699395805258,561.4311309970523,470.4165285210907,440.87427912108546,318.55161656510154,129.02517992903105,160.8089445432536,241.48569184494448,261.69303530742667,331.8104616968541,338.4662893361938,371.7355425202091,362.2323796398036,357.73555655916294,352.99586590813374,367.18485499026235,385.39312338847185,367.71279381988154,390.0756101576388,384.7678959893922,409.31974642946767,477.1905729770332,562.0530646107284,573.8252462570035,561.345497358739,495.179933752075,505.39219914799105,491.96192594660806,428.57210047710896,434.99645077569755,245.8612261965528,15.859628880601122,15.56760364472069,16.06901458586067,16.011084935280238,16.080217298099804,16.382794390719372,16.254003610538938,16.323265278558505,16.246874907678073,16.45246883139764,16.47255372651721,16.463246738336775,16.706323903056344,16.608203858196326,16.78964349591589,17.05733704413546,16.926335795155026,16.962934689974595,16.91691934099416,17.003212608813726,17.118671686833295,16.72254099005286,16.929361826672427,16.811872059691996,16.800194165531977,17.060866793351543,17.00025783327111,15.348261793090678,15.713769865110248,15.439885877829813,15.37373688414938,15.111923994089363,15.081459912408928,15.238740930028495,15.026211092948063,14.947522031867631,15.042807128587196,14.854371903206765,14.958687397826331,15.098039710745898,15.172213755765469,15.256275317005446,15.264170024325011,15.361536076844583,15.438094029164148,15.551748273483714,15.543516132703285,15.464309193522851,15.531446680142416,15.81074234646199,15.895261391281554,15.859628880601122
1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,308.58068709248045,396.43679287791025,449.6038018301763,506.7461204665897,497.69155157095724,499.2988989801939,499.3316642430529,618.9540704178688,576.4854545172568,608.6522823971475,594.6996170423512,595.0980521512996,556.9574173994216,549.4361930294652,505.71681371008793,503.72803574458226,525.1068144579568,532.5196900531002,483.2088288693377,508.69647726329976,470.7168162891616,435.38356080800156,422.46026582149545,368.7029811586985,369.1526341308143,423.65287558787213,226.88742831610026,179.87267823075913,161.1857350021618,251.81808360227282,311.13547361926004,344.74249351259397,385.1568748110765,319.30614858981494,253.80023283370923,295.7347494786249,320.74629806162295,383.30796562789936,388.7290759915384,388.5528505719163,394.0775348693098,413.7173684824654,442.07794276627067,474.9761711028049,535.6933263461036,527.1124947081232,507.90706607025527,523.7388035360748,507.24117294143946,462.2770369707336,425.523766933199,241.99743047673363,25.2482212967561,24.471539707180348,24.562768273304595,24.815371912628844,24.893232681173508,24.772455107397757,24.966573729022006,24.881711957646253,24.998412371470504,25.192217733794752,25.122300079619002,25.218115662363665,25.424324443587913,25.25784075681216,25.41137022083641,25.46160273706066,25.27534320868491,25.41721503590916,25.39178052445382,25.27971523137807,25.513642677802316,25.306959184526566,25.163695192250817,25.214478525075066,24.820995919419726,24.855513214843974,25.799926464868225,25.802941248392475,25.104281455916723,25.161412606040972,25.199736340185634,25.369785603709882,25.364729849534132,26.355966286558385,25.30629497718263,25.335843335706883,25.297965181531133,25.199311480975794,25.301172023500044,25.37110236932429,25.39873418794854,25.474212611772785,25.472036274397034,25.347520172741696,25.39568908206595,25.429231569390197,25.383840587714445,25.55892818163869,25.55779639446294,25.501879152407604,25.703559374431855,25.2482212967561
1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,322.87266426590895,385.00953567814605,435.10869366662706,497.59620503404733,472.3518702458141,478.8407888393431,453.51718362865967,456.9313008397825,531.5807474638099,558.9583775721252,558.016937350684,557.9951157936939,521.9202567204384,506.64399052625214,470.051050251574,471.34536997054096,470.47601950957915,441.80797473846485,411.5755619939669,389.6569124096382,431.5114506599693,376.9455023177792,378.1794290366887,340.45656189712395,345.4963819949396,280.7736127955631,265.35174206097486,226.13937057841997,275.1128237316701,269.17873022112974,329.67491383666584,358.0168460739625,400.5149920148935,391.8874089200783,354.30847667979634,363.9236301901019,392.00879657680827,370.77611749528205,407.1831341155656,404.7093951478325,403.692931338818,421.42627846200054,452.32630802263446,473.03094270325363,533.2555854295157,545.723631103014,542.4287723583881,559.4721010272816,507.68890815207567,492.16205310033735,416.40565309395436,247.49745631318314,6.982843621222049,6.1426318699079285,6.353058017673394,6.29172102943886,6.3529477920043265,6.315267617269792,6.459750829835258,6.737659347600724,6.35964111136619,6.397110858031656,6.436766780797122,6.393879256462587,6.471256986528053,6.538044289893519,6.6746093906589845,6.898334374524451,6.955811532889917,6.966364849055383,6.837020713320849,6.781886383786314,6.72524301175178,6.5441527122172465,6.486262661482712,6.396345816068592,6.174098723034058,5.936991782699524,8.193289449144576,8.07602459781004,7.9937493073959205,7.890600512261386,7.746967395926852,7.727744336092318,7.661702116857786,7.664349615723252,7.711090161588716,7.624105171954183,7.673822339819649,7.649636136685114,7.6488670044505795,7.708103414316046,7.609963006381511,7.633335566046977,7.605966569512445,7.476471533177911,7.492405763843374,7.558526210408841,7.482841888574306,7.508860085739773,7.454447601905239,7.541774866791119,7.579504923856584,6.982843621222051
