timestamp;MAC;subcarrier;amplitude;phase;RSSI;frame_control
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;40;528.4278569493;-2.9627547256;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;41;662.7352412540;3.0099385186;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;42;591.4051065048;2.6174130248;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;43;761.4354864334;2.7049654938;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;44;574.2691006836;2.4091658510;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;45;305.0262283804;2.0476396508;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;46;304.8967038195;2.4304761696;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;47;287.0888364252;1.7176194499;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;48;70.1783442381;-2.1429899708;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;49;136.8941196692;-2.9356013169;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;50;239.0188277103;-1.5582446847;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;51;405.5970907193;-2.1150213055;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;52;436.3118151047;-2.1206495095;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;53;651.4384084470;-2.0948928957;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;54;646.0495337047;-2.2266807035;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;55;639.4912040052;-2.1974082065;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;56;614.2393670223;-2.3953449821;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;57;361.6019911450;-2.2109788637;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;58;393.8591118662;-2.3543991600;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;59;199.9224849786;-2.0210219231;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;60;153.2351134695;-1.1684752289;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;61;232.1378900568;0.0344691010;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;62;366.0000000000;0.0000000000;-87.0000000000;148
2024-06-29 07:51:08:483427;ea:21:6e:e:43:63;63;382.9686671257;-0.6873830093;-87.0000000000;148
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;0;3252.5782081297;2.8730485766;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;1;281.0284683088;-3.1273587395;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;2;370.8800345125;2.8573671380;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;3;462.0660125999;2.8041007575;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;4;520.8694654134;2.8070923347;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;5;492.8001623376;2.7980227127;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;6;537.6113838080;2.7704124310;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;7;644.4470498032;2.9795051911;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;8;546.7037589042;2.7532739354;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;9;475.0621012036;2.6553500205;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;10;516.4261805912;2.7143241349;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;11;548.7458428089;2.6706102128;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;12;575.0000000000;2.4980915448;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;13;581.9286897894;2.5407213610;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;14;616.8054798719;2.5023068246;-82.0000000000;136
