14:31:58:430981,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,2430.3680791189,408.0747480548,578.5473187216,603.067160439,643.0435444043,685.2152946337,722.0588618665,650.1968932562,645.6136615655,562.3922118949,531.184525377,452.7924469335,428.0023364422,372.1625988731,339.558536927,287.3830196793,289.2092667948,282.8745304901,294.9440624932,222.3803048833,185.002702683,262.8174271238,229.2422299665,268.689411775,303.6214748663,289.5461966595,291.624758894,292.5764857264,11265.0,38807.6495552101,128.0,0.0,6141.0,6823.1888439351,3692.6402478444,11578.166521518,336.3108680968,402.5878786054,462.4208040303,543.9595573202,625.4294524565,689.6680360869,668.3187862091,668.0479024741,662.6507375684,741.5888348674,797.0307396832,834.2307834167,802.7982311889,793.4866098429,803.9353207815,850.7978608342,898.4898441274,955.9670496414,961.5326307516,936.2702601279,909.6328929849,938.2989928589,857.1820110105,765.9405982189,699.7320915893,628.2459709381,606.3876647822,300.541178543,-1.4125473572,1.4479610879,0.557316795,-0.014924265,-0.7557039238,-1.406607342,-2.0610795186,-2.6270249125,2.9688047054,2.2794225989,1.544437085,0.9564517786,0.4730517205,-0.0295612786,-0.6894592905,-1.3959225555,-1.9275435275,-2.3711933653,-2.7812346831,3.0831008921,2.5640844174,1.9081894079,0.9464900679,0.2061544599,-0.3884572799,-1.0700714362,-1.8415596235,-2.7039330762,0.0,-2.1423319834,0.0,0.0,1.5707963268,0.4675146671,-0.9835448122,0.7855203083,0.3904453099,-0.3791226142,-1.104247372,-1.8425304236,-2.5495989404,2.9828801209,2.2331518309,1.5588208514,0.8345039535,0.2243731403,-0.4035738299,-1.0067332793,-1.668110001,-2.3107307462,-2.9842147809,2.6994979632,2.067300633,1.4796629099,0.819968638,0.1923683714,-0.4626643251,-0.9756995473,-1.7395890234,-2.3755826422,-3.0958449095,2.5659514513,1.9687588173,0.7971623265
14:31:58:476910,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,2430.3680791189,354.3162429243,300.4080558174,388.9601522007,474.0516849459,479.0407080823,442.0882264888,417.3068415447,469.5636272115,388.2396167317,433.0415684435,406.1625290447,352.0127838588,355.9901684036,232.3983648824,269.2675249636,207.060377668,208.9425758432,209.0598000573,199.5820633223,213.6000936329,235.0531854709,241.2073796549,196.308430792,290.1758087781,299.8166106139,305.2212312406,386.4000517598,11265.0,39228.3978770482,128.0,0.0,6141.0,6823.1888439351,3692.6402478444,11578.166521518,172.1540008248,260.5782032327,336.5902553551,418.0071769719,473.0919572345,540.7448566561,557.2073222778,550.0727224649,648.3371036737,649.0092449264,671.1437997926,661.9705431513,649.8015081546,623.9102499559,621.6188542829,627.6973793159,712.5292976433,780.8021516364,822.1173882117,839.138248443,854.4904914626,686.4298944539,740.3269547977,684.71965066,625.6548569299,526.4076367227,412.0436870042,190.8507270094,-1.4125473572,1.9586400984,0.9199717804,0.3217505544,-0.4589306629,-1.1538437218,-1.8954081037,-2.4597410528,-3.0925913989,2.418158858,1.9517315203,1.2241288119,0.4814348053,-0.2122704957,-0.6848212459,-1.372672435,-2.0366037597,-2.2986310358,2.9441970937,2.7992427946,1.8555267653,0.948568604,0.8117849995,0.0560636366,-0.5392374677,-1.2342789134,-1.7887545407,-2.6096061536,0.0,-2.1587989303,0.0,0.0,1.5707963268,0.4675146671,-0.9835448122,0.7855203083,1.1773456889,0.2719739658,-0.4224475322,-1.1960650965,-1.8845256628,-2.5951472193,3.0047716975,2.2557583781,1.6557308192,0.9772382248,0.2330529546,-0.4467573235,-1.1064604867,-1.7971146367,-2.4062664965,-2.9848251314,2.6961476793,1.9874601895,1.2732811187,0.5688313989,-0.1491792827,-0.8844518098,-1.6005173022,-2.2329923067,-2.9322854314,2.6184409057,1.9801495239,0.904238508
14:31:58:506309,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,2430.3680791189,265.6313234541,380.7072366005,463.4274484749,544.5851632206,554.3735202911,565.6854249492,562.7441692279,508.3551907869,469.7030977117,430.2940854811,409.5900389414,376.4306044944,377.1326026744,353.8997033059,346.4332547548,344.9246294482,310.5382424115,312.1938500355,286.3424523189,273.2105415243,326.6221058042,240.160363091,294.3756104028,255.6345047133,312.0144227436,306.1976485867,316.7601616365,11265.0,39086.9750172612,128.0,0.0,6141.0,6823.1888439351,3692.6402478444,11578.166521518,356.2751745491,309.0129447127,399.3619911809,404.0445519989,427.9170480362,502.5146764026,438.3605821695,546.9963436807,472.3822604629,541.2023651094,557.229755128,557.3661274243,673.427798654,647.1135912651,754.7880497199,751.5457404576,737.360156233,759.761146677,693.6980611188,705.3410522577,668.8325649967,715.1181720527,677.4023914927,607.48744843,599.8841554834,484.1094917475,400.9451334036,290.3411786158,-1.4125473572,0.3217505544,-1.4311280947,-2.7001421705,2.2403752845,0.8568873803,-0.5016040542,-2.0113955537,3.1042085042,1.7635990171,0.544803689,-0.7197486948,-1.9177516265,3.1150736729,1.9077378484,0.6296451826,-0.5558334957,-1.888473584,-3.1063508405,1.9500056878,0.6347165617,-0.6551356114,-1.9729543856,2.9501930246,1.5003249822,0.0096150883,-1.3535443123,-2.8567883162,0.0,-2.153349393,0.0,0.0,1.5707963268,0.4675146671,-0.9835448122,0.7855203083,-1.2153107958,-2.3493296095,2.6768252242,1.5856467202,0.0654800249,-1.161462448,-2.6575397139,2.4377254175,0.9675277337,-0.4801750296,-1.5995137441,-2.9903073947,2.0676543122,0.735112364,-0.6755685853,-1.9611862467,2.8584495153,1.6155621834,0.2565166126,-0.9934107054,-2.2044293349,2.6698151424,1.4865517485,0.1072033174,-1.2485186243,-2.5770814299,2.3650126038,0.304323125
14:31:58:534496,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,2430.3680791189,212.2498527679,356.1811336946,387.6712524808,464.0043103248,532.4302771256,467.0171303068,501.7220345968,447.2862618056,343.5127362995,360.1805103,392.2983558467,341.8844834151,387.4970967633,381.3764544384,288.9186736783,312.3283528596,276.2354068544,252.9584946192,330.2559613391,331.0966626229,357.7708764,386.4983829203,336.0059523282,283.8538356267,263.7593600235,194.8152971407,145.3409783922,11265.0,38946.7213510971,128.0,0.0,6141.0,6823.1888439351,3692.6402478444,11578.166521518,253.6473930479,289.2144533041,352.3208764748,399.372007031,434.1624120073,484.6380092399,524.6379704139,687.3929007489,562.7548311654,586.8781815675,573.5817291372,587.8248038319,624.001602562,644.3143642664,681.2789443392,722.9502057542,737.214351461,736.929440313,749.2829905983,741.0438583512,704.1817947093,788.2702582237,713.7856821203,671.9144290756,665.8408218185,591.516694608,460.0141302178,309.8451226016,-1.4125473572,-1.6793723855,2.8686920937,1.4154013689,0.0043103181,-1.6441110149,3.0278614293,1.4489135151,0.0357789084,-1.4276641967,-2.6468991223,2.0561053135,0.6212695468,-0.7817485446,-2.467670712,2.4100638902,1.0441046846,-0.5106146643,-1.6578771312,-3.1022190735,1.5949608066,0.463647609,-1.4827131498,3.1356403429,1.6483788096,0.0758995449,-1.4005844015,-2.5421401687,0.0,-2.1478604423,0.0,0.0,1.5707963268,0.4675146671,-0.9835448122,0.7855203083,-2.4539213976,2.3488596584,0.8175156295,-0.8385395722,-2.413228815,2.2568161977,0.613380549,-1.0700563632,-2.5856303636,2.1053713583,0.5792987615,-0.9181086782,-2.4310543379,2.3353413114,0.8570753686,-0.6825178431,-2.220537181,2.5483209983,1.0342678575,-0.4690790583,-1.9428640857,3.0258920456,1.3288757581,-0.1719995612,-1.7033478591,2.9820025626,1.4771842734,-0.5127410777
14:31:58:639696,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,2430.3680791189,562.6730844816,714.3227561824,839.9345212575,919.1370953237,983.1388508242,1079.2409369552,1017.740634936,1029.0738554642,999.2322052456,1004.9860695552,983.4276790898,908.0792916921,912.2022801989,935.0133688884,903.2441530395,841.941209349,815.8780546136,806.1228194264,702.2599233902,592.9350723309,740.1743037961,503.8303285829,449.5386523982,454.9428535542,523.7041149351,523.1720558287,505.3711507397,11265.0,39228.3978770482,128.0,0.0,6141.0,6823.1888439351,3692.6402478444,11578.166521518,279.5782538038,320.4512443415,322.3740063963,336.6897681843,307.0260575261,276.6224864323,292.6465444867,453.2162839087,365.1972069992,432.2082831228,445.1539059696,474.7567798357,476.2110876492,477.0010482169,466.0096565523,461.7380209599,494.1457274934,552.2544703305,599.8666518486,635.2479830743,703.6661140058,622.9767250869,778.544796399,760.8758111545,732.7079909486,711.7141280037,634.3193202166,445.8004037683,-1.4125473572,2.0511355492,-0.1702119253,-1.3168661269,-2.5882983283,2.3331769733,1.0295822931,-0.2340162805,-1.6164843549,-3.0131413562,1.9489006391,0.6729940804,-0.7043262509,-2.1095237813,2.863146087,1.547544704,0.1538232488,-1.2773437613,-2.6152147836,2.3390763236,0.8211824042,-0.74717587,-2.0877267874,2.6978429157,1.083554277,-0.3326196916,-1.6377459273,-2.9705884803,0.0,-2.1587989303,0.0,0.0,1.5707963268,0.4675146671,-0.9835448122,0.7855203083,2.0952662594,0.8140878611,-0.4150747337,-1.7378981267,-3.1285640749,1.7086034247,0.1061289502,-1.5399010833,-3.0318425988,1.809041085,0.3942727164,-0.9529954157,-2.3933245203,2.4959951118,1.1695675278,-0.2160849723,-1.5465096051,-2.8983706861,2.0791901673,0.8143433065,-0.5789370261,-1.8976229797,3.0334886184,1.6840660239,0.3264980371,-0.9925362053,-2.1666693406,2.3181176646
14:31:58:641098,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,2430.3680791189,304.8688242507,462.1536541022,519.3390029643,542.5541447635,497.3901888859,550.1790617608,644.2243398072,585.5083261577,559.258437576,518.5450800075,494.2276803256,481.8734273645,492.0010162591,448.5398533018,406.6509559807,386.9431482789,356.7534162415,362.4803442947,365.328619191,328.332148898,294.3331445828,301.0415253748,317.2380809424,335.2014319778,366.3686667825,381.2663111265,394.3919370373,11265.0,39086.9750172612,128.0,0.0,6141.0,6823.1888439351,3692.6402478444,11578.166521518,634.9377922285,635.7877004158,601.4025274307,564.1178954793,517.6736423655,505.0594024469,507.0631124426,631.4784240178,611.4809890749,671.5013030516,728.0638708245,721.4721061829,769.4621498164,820.8684425656,822.3363058992,831.375967899,797.8702902101,792.7906407117,771.2904770578,779.5492287213,776.7245328944,662.7216610312,697.4023229098,616.20938,625.7994886543,612.8172647698,524.4806955456,287.3116774515,-1.4125473572,-2.1387834053,-2.9654163193,-2.973278428,-2.8939318333,-2.8688162745,-2.8767753237,-2.8664912779,-3.0697984524,3.1111905748,3.064377041,3.1112376079,3.0813744873,3.1395601361,-3.0925249279,-3.0850028925,-2.9386218854,-2.7746200675,-2.7569879388,-2.8414837415,-2.9298611584,3.0940095503,3.1249828855,3.0532158674,2.90674389,2.8509201727,2.8978862544,2.947677935,0.0,-2.153349393,0.0,0.0,1.5707963268,0.4675146671,-0.9835448122,0.7855203083,-2.4498791716,-2.4631671297,-2.534680865,-2.6525738046,-2.7844046182,-2.9865347795,3.1258148703,3.0097736452,2.846219839,2.7359187009,2.6773307941,2.6959220291,2.7326053271,2.7947991662,2.7863801807,2.7916912425,2.8281653315,2.815454413,2.825172102,2.7618009024,2.7084655184,2.588751432,2.5006725543,2.5036091779,2.4728411581,2.5055979312,2.4805494847,2.0718097136
14:31:58:742819,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,2430.3680791189,304.5816803421,413.0193700058,432.4869940241,446.0325100259,499.9249943742,506.005928819,566.0035335579,475.391417676,476.7661900764,414.3488868092,381.7184826544,376.1754909613,374.6691874174,400.8054390849,355.9845502266,370.6966414739,337.7632306809,372.7733896082,370.7249654393,379.5629065122,345.9624257055,365.0013698604,410.7858322776,391.0818328688,465.0860135502,485.490473645,515.0854298075,11265.0,39086.9750172612,128.0,0.0,6141.0,6823.1888439351,3692.6402478444,11578.166521518,548.8096209069,527.0635635291,564.4156269984,591.6662910797,628.8409973912,668.8557393041,683.3952004514,820.1865641426,738.1273602841,726.9972489632,719.8472060097,700.3213548079,750.3365911376,799.4904627324,798.9123856844,758.0217674975,710.3717336719,785.0229296014,808.9653886292,856.9859975519,759.4952271081,769.7921797472,679.6712440585,681.4704689126,603.3191526879,504.8425497123,434.1658669218,314.9857139618,-1.4125473572,-1.6727518097,-2.4884066176,-2.7576513394,-2.8900887976,-3.0011100252,-3.0008135415,-3.1380590994,2.840464591,2.6018925777,2.4570517989,2.5746625118,2.4427699889,2.4601823647,2.1193457292,2.0306751094,1.8720719272,1.7856117272,1.6352231662,1.4109691069,1.1873545374,0.9579391793,0.8125232917,0.6001559552,0.374333616,0.0947478535,-0.2179987047,-0.5001214349,0.0,-2.153349393,0.0,0.0,1.5707963268,0.4675146671,-0.9835448122,0.7855203083,2.4594528709,2.064994699,1.6808665788,1.2527870697,0.9995543944,0.7219242232,0.4512136948,0.1653491184,-0.0759406363,-0.2629947317,-0.3965008851,-0.5820620794,-0.7693769141,-0.9623246879,-1.055065818,-1.2569721813,-1.3838918232,-1.5631531635,-1.6698499732,-1.8316242146,-2.0526986805,-2.1919518832,-2.4698388348,-2.5124727077,-2.6683085749,-2.796037073,-3.1139499269,2.4370985893
14:31:58:887148,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,2430.3680791189,341.8552325181,391.2147747721,427.1170799675,490.8319468005,456.6804134184,509.4722759876,595.4536086044,402.5170803829,409.029338801,347.4953237095,341.2359887233,322.2809333485,346.7636082405,314.0254766735,303.4864082624,252.0099204397,216.6148656025,244.7897056659,186.271307506,206.4945519862,185.2052915011,207.9927883365,215.6710458082,202.7732724005,185.6475154695,174.0114938732,191.6063673263,11265.0,39086.9750172612,128.0,0.0,6141.0,6823.1888439351,3692.6402478444,11578.166521518,553.8781454436,616.5873822906,614.8300578209,604.8842864549,589.7287512069,639.9062431325,633.0347541802,590.4066395291,599.1101735073,615.0203248674,645.3402203489,642.6795468972,688.148966431,756.4476188078,830.8002166586,808.4089311728,801.0574261562,838.0292357669,791.7228050271,759.0421595669,720.9355033566,721.1664163007,726.7220926874,730.7537204832,668.6777998409,639.4255234193,593.4913647224,268.9628227098,-1.4125473572,-1.7561442768,2.5067825325,1.5942112505,0.4107772186,-0.8365163823,-1.9720798813,3.0507807214,2.0455545897,0.7144602022,-0.4559257548,-1.45625563,-2.5527294651,2.4317152091,1.1299367952,0.0990129149,-1.1497516985,-2.1523969692,2.8043394653,1.7271191081,0.7990959368,-0.6359418575,-1.9396960823,3.0626870529,1.8660320357,0.4877393324,-0.6549948555,-1.7651212719,0.0,-2.153349393,0.0,0.0,1.5707963268,0.4675146671,-0.9835448122,0.7855203083,0.5940115447,-0.6681554245,-1.9090063,3.0438980074,1.7102953045,0.4985984055,-0.7619387808,-2.0920432783,2.9091639388,1.7688296417,0.684421182,-0.5556304968,-1.8009717005,-2.9527527574,2.2135752402,0.9319958266,-0.3331989291,-1.5624432991,-2.6977164792,2.3850774158,1.0984640726,-0.0568830132,-1.2181457283,-2.424951116,2.5133461197,1.3436458201,0.15905457,-1.7426686193
14:31:59:424483,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,2430.3680791189,315.6263613832,253.5705030164,301.0149497949,374.4222215628,393.2797986167,360.4233621729,416.1562206672,382.1334845313,325.2352994372,279.3313444639,274.0529145986,248.0503981049,212.6029162547,200.5617112013,191.6689854932,181.1077027627,172.1917535772,184.0244548966,180.6792738529,161.4496825639,54.7813836992,192.3148460208,178.507702915,173.8073646311,188.5338165953,172.2556240011,165.8553586713,9217.0,38946.7213510971,128.0,0.0,6141.0,6823.1888439351,3692.6402478444,11578.166521518,382.5611062301,404.3278372806,442.6386788341,485.9681059494,483.1397313407,507.0069033061,560.0321419347,581.1454206995,549.064659216,599.000834724,606.6176720143,583.4595101633,618.8844803354,616.0397714434,594.5569779256,621.6309194369,634.8582518956,582.4165176229,618.2240694117,676.4909459852,632.5764775899,518.4920442977,660.0310598752,607.1260165732,507.2947860958,468.1805207396,390.4266896615,235.227549407,-1.4125473572,-2.3158576369,3.0744998309,2.4881250974,1.8857902273,1.3918525379,0.7324026456,0.074560321,-0.5538836776,-1.0810198651,-1.7471275869,-2.3019840907,-2.7266429746,3.0662637628,2.5729513925,2.1443281605,1.681453548,1.0941624349,0.6271982055,0.1724278937,-0.455337551,-1.1970695068,-1.6280254331,-2.2490368173,-2.9972545949,2.6257360012,1.8411216732,0.9827937232,0.0,-2.1478604423,0.0,0.0,1.5707963268,0.4675146671,-0.9835448122,0.7855203083,0.7946400444,0.1464440677,-0.5384822691,-1.1623919908,-1.8217990134,-2.5470255929,3.1308787778,2.4757200626,1.8741157888,1.2638282225,0.7399219543,0.1600768697,-0.4282321989,-0.9386583653,-1.4984103723,-2.0380410426,-2.5116382901,-3.050466421,2.6330801674,2.1284554983,1.6134918835,0.6099359503,0.3078559048,-0.2309963543,-0.8831250708,-1.5430256902,-2.0413166798,-3.0393859355
14:31:59:454250,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,2430.3680791189,443.1986010808,446.3193923638,466.4289870924,473.5704804989,475.657439761,477.4599459641,587.1669268615,442.7301661283,426.1748467472,403.8143137631,370.3538848183,350.7050042415,327.0428106533,307.5142273131,289.7740499079,270.1851217221,246.6779276709,221.3504009484,200.6315030099,182.3211452355,200.0624902374,164.2010962205,169.9558766268,182.4280680159,201.0621794371,220.9660607424,233.944437848,11265.0,39086.9750172612,128.0,0.0,6141.0,6823.1888439351,3692.6402478444,11578.166521518,444.7752241301,503.4769110893,551.7798474029,574.3143738407,603.3837916285,623.2575711534,657.4754748278,636.5665715383,703.4500693013,705.6132084932,685.396965269,669.0747342413,660.1848226065,665.5862077898,678.4253827799,691.5757369949,710.1359024863,710.0345062037,694.6862601204,687.5929028139,665.922668183,700.3834663954,625.2839355045,611.566022601,577.9143535162,536.0783524822,479.6675932351,339.0235979987,-1.4125473572,2.723368324,1.1061467141,-0.0428921322,-1.2216645078,-2.4455084832,2.5954260902,1.5077401005,0.1610640362,-1.0283647568,-2.2227172465,2.8933396079,1.7514149374,0.6049645051,-0.5510158689,-1.7092770941,-2.8948186603,2.1891608009,0.9978301839,-0.1905530469,-1.4110578761,-2.2392922292,2.3992712741,1.0939915823,-0.2662520492,-1.5956668196,-2.9086880469,2.124411542,0.0,-2.153349393,0.0,0.0,1.5707963268,0.4675146671,-0.9835448122,0.7855203083,-1.0114820449,-2.1968180876,2.8662802897,1.6038852907,0.3133650067,-0.9956991038,-2.2937756802,2.7018336828,1.4582552774,0.2301980277,-0.96903498,-2.1766245711,2.8936749835,1.6746509318,0.466284386,-0.7393713277,-1.9411043127,-3.1317338181,1.9513027039,0.7565995432,-0.4555886834,-1.633660452,-2.9059232638,2.1642410535,1.0087120659,-0.1234294974,-1.1612508648,3.1297937911
